site,tdms_file,seg_png,confidence,note,segment_index,start_sec,end_sec,is_event,src_segment_indices,src_event_flags
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_012.png,,,25,12.0,14.0,1,"25,26","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_013.png,,,27,13.0,15.0,1,"27,28","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_014.png,,,29,14.0,16.0,1,"29,30","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_015.png,,,31,15.0,17.0,1,"31,32","0,1"
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_016.png,,,33,16.0,18.0,1,"33,34","0,1"
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_017.png,,,35,17.0,19.0,1,"35,36","0,1"
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_018.png,,,37,18.0,20.0,1,"37,38","0,1"
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_019.png,,,39,19.0,21.0,1,"39,40","0,1"
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_020.png,,,41,20.0,22.0,1,"41,42","0,1"
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_021.png,,,43,21.0,23.0,1,"43,44","0,1"
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_022.png,,,45,22.0,24.0,1,"45,46","0,1"
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_023.png,,,47,23.0,25.0,1,"47,48","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_024.png,,,49,24.0,26.0,1,"49,50","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_025.png,,,51,25.0,27.0,1,"51,52","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_026.png,,,53,26.0,28.0,1,"53,54","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_027.png,,,55,27.0,29.0,1,"55,56","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190729_204529.575.tdms,0020_1khz_50ns_20deci_2m_UTC_20190729_204529.575\seg_028.png,,,57,28.0,30.0,1,"57,58","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_000.png,,,0,0.0,2.0,0,"0,1","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_001.png,,,1,1.0,3.0,0,"1,2","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_002.png,,,2,2.0,4.0,0,"2,3","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_003.png,,,3,3.0,5.0,0,"3,4","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_004.png,,,4,4.0,6.0,0,"4,5","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_005.png,,,5,5.0,7.0,0,"5,6","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_006.png,,,6,6.0,8.0,0,"6,7","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_007.png,,,7,7.0,9.0,0,"7,8","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_008.png,,,8,8.0,10.0,0,"8,9","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_009.png,,,9,9.0,11.0,0,"9,10","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_010.png,,,10,10.0,12.0,0,"10,11","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_011.png,,,11,11.0,13.0,0,"11,12","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_012.png,,,12,12.0,14.0,0,"12,13","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_013.png,,,13,13.0,15.0,1,"13,14","0,1"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_014.png,,,14,14.0,16.0,1,"14,15","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_015.png,,,15,15.0,17.0,1,"15,16","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_016.png,,,16,16.0,18.0,1,"16,17","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_017.png,,,17,17.0,19.0,1,"17,18","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_018.png,,,18,18.0,20.0,1,"18,19","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_019.png,,,19,19.0,21.0,1,"19,20","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_020.png,,,20,20.0,22.0,1,"20,21","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_021.png,,,21,21.0,23.0,1,"21,22","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_022.png,,,22,22.0,24.0,1,"22,23","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_023.png,,,23,23.0,25.0,1,"23,24","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_024.png,,,24,24.0,26.0,1,"24,25","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_025.png,,,25,25.0,27.0,1,"25,26","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_026.png,,,26,26.0,28.0,1,"26,27","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_027.png,,,27,27.0,29.0,1,"27,28","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190803_170659.463.tdms,0021_1khz_50ns_20deci_2m_UTC_20190803_170659.463\seg_028.png,,,28,28.0,30.0,1,"28,29","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_000.png,,,0,0.0,2.0,0,"0,1","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_001.png,,,1,1.0,3.0,0,"1,2","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_002.png,,,2,2.0,4.0,0,"2,3","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_003.png,,,3,3.0,5.0,0,"3,4","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_004.png,,,4,4.0,6.0,0,"4,5","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_005.png,,,5,5.0,7.0,0,"5,6","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_006.png,,,6,6.0,8.0,0,"6,7","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_007.png,,,7,7.0,9.0,0,"7,8","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_008.png,,,8,8.0,10.0,0,"8,9","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_009.png,,,9,9.0,11.0,0,"9,10","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_010.png,,,10,10.0,12.0,0,"10,11","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_011.png,,,11,11.0,13.0,0,"11,12","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_012.png,,,12,12.0,14.0,0,"12,13","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_013.png,,,13,13.0,15.0,0,"13,14","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_014.png,,,14,14.0,16.0,0,"14,15","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_015.png,,,15,15.0,17.0,0,"15,16","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_016.png,,,16,16.0,18.0,0,"16,17","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_017.png,,,17,17.0,19.0,0,"17,18","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_018.png,,,18,18.0,20.0,0,"18,19","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_019.png,,,19,19.0,21.0,0,"19,20","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_020.png,,,20,20.0,22.0,0,"20,21","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_021.png,,,21,21.0,23.0,0,"21,22","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_022.png,,,22,22.0,24.0,0,"22,23","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_023.png,,,23,23.0,25.0,0,"23,24","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_024.png,,,24,24.0,26.0,0,"24,25","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_025.png,,,25,25.0,27.0,0,"25,26","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_026.png,,,26,26.0,28.0,0,"26,27","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_027.png,,,27,27.0,29.0,1,"27,28","0,1"
pohang,1khz_50ns_20deci_2m_UTC_20190804_081559.449.tdms,0022_1khz_50ns_20deci_2m_UTC_20190804_081559.449\seg_028.png,,,28,28.0,30.0,1,"28,29","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_000.png,,,0,0.0,2.0,0,"0,1","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_001.png,,,1,1.0,3.0,0,"1,2","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_002.png,,,2,2.0,4.0,0,"2,3","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_003.png,,,3,3.0,5.0,0,"3,4","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_004.png,,,4,4.0,6.0,0,"4,5","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_005.png,,,5,5.0,7.0,0,"5,6","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_006.png,,,6,6.0,8.0,0,"6,7","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_007.png,,,7,7.0,9.0,0,"7,8","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_008.png,,,8,8.0,10.0,0,"8,9","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_009.png,,,9,9.0,11.0,0,"9,10","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_010.png,,,10,10.0,12.0,0,"10,11","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_011.png,,,11,11.0,13.0,0,"11,12","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_012.png,,,12,12.0,14.0,0,"12,13","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_013.png,,,13,13.0,15.0,0,"13,14","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_014.png,,,14,14.0,16.0,0,"14,15","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_015.png,,,15,15.0,17.0,0,"15,16","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_016.png,,,16,16.0,18.0,0,"16,17","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_017.png,,,17,17.0,19.0,0,"17,18","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_018.png,,,18,18.0,20.0,0,"18,19","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_019.png,,,19,19.0,21.0,0,"19,20","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_020.png,,,20,20.0,22.0,0,"20,21","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_021.png,,,21,21.0,23.0,0,"21,22","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_022.png,,,22,22.0,24.0,0,"22,23","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_023.png,,,23,23.0,25.0,0,"23,24","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_024.png,,,24,24.0,26.0,0,"24,25","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_025.png,,,25,25.0,27.0,0,"25,26","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_026.png,,,26,26.0,28.0,0,"26,27","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_027.png,,,27,27.0,29.0,0,"27,28","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190806_145929.395.tdms,0023_1khz_50ns_20deci_2m_UTC_20190806_145929.395\seg_028.png,,,28,28.0,30.0,0,"28,29","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_000.png,,,0,0.0,2.0,0,"0,1","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_001.png,,,1,1.0,3.0,1,"1,2","0,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_002.png,,,2,2.0,4.0,1,"2,3","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_003.png,,,3,3.0,5.0,1,"3,4","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_004.png,,,4,4.0,6.0,1,"4,5","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_005.png,,,5,5.0,7.0,1,"5,6","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_006.png,,,6,6.0,8.0,1,"6,7","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_007.png,,,7,7.0,9.0,1,"7,8","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_008.png,,,8,8.0,10.0,1,"8,9","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_009.png,,,9,9.0,11.0,1,"9,10","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_010.png,,,10,10.0,12.0,1,"10,11","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_011.png,,,11,11.0,13.0,1,"11,12","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_012.png,,,12,12.0,14.0,1,"12,13","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_013.png,,,13,13.0,15.0,1,"13,14","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_014.png,,,14,14.0,16.0,1,"14,15","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_015.png,,,15,15.0,17.0,1,"15,16","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_016.png,,,16,16.0,18.0,1,"16,17","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_017.png,,,17,17.0,19.0,1,"17,18","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_018.png,,,18,18.0,20.0,1,"18,19","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_019.png,,,19,19.0,21.0,1,"19,20","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_020.png,,,20,20.0,22.0,1,"20,21","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_021.png,,,21,21.0,23.0,1,"21,22","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_022.png,,,22,22.0,24.0,1,"22,23","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_023.png,,,23,23.0,25.0,1,"23,24","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_024.png,,,24,24.0,26.0,1,"24,25","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_025.png,,,25,25.0,27.0,1,"25,26","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_026.png,,,26,26.0,28.0,1,"26,27","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_027.png,,,27,27.0,29.0,1,"27,28","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190816_190730.000.tdms,0024_1khz_50ns_20deci_2m_UTC_20190816_190730.000\seg_028.png,,,28,28.0,30.0,1,"28,29","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190818_064830.000.tdms,0025_1khz_50ns_20deci_2m_UTC_20190818_064830.000\seg_000.png,,,0,0.0,2.0,0,"0,1","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190818_064830.000.tdms,0025_1khz_50ns_20deci_2m_UTC_20190818_064830.000\seg_001.png,,,1,1.0,3.0,0,"1,2","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190818_064830.000.tdms,0025_1khz_50ns_20deci_2m_UTC_20190818_064830.000\seg_002.png,,,2,2.0,4.0,0,"2,3","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190818_064830.000.tdms,0025_1khz_50ns_20deci_2m_UTC_20190818_064830.000\seg_003.png,,,3,3.0,5.0,0,"3,4","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190818_064830.000.tdms,0025_1khz_50ns_20deci_2m_UTC_20190818_064830.000\seg_004.png,,,4,4.0,6.0,0,"4,5","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190818_064830.000.tdms,0025_1khz_50ns_20deci_2m_UTC_20190818_064830.000\seg_005.png,,,5,5.0,7.0,0,"5,6","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190818_064830.000.tdms,0025_1khz_50ns_20deci_2m_UTC_20190818_064830.000\seg_006.png,,,6,6.0,8.0,0,"6,7","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190818_064830.000.tdms,0025_1khz_50ns_20deci_2m_UTC_20190818_064830.000\seg_007.png,,,7,7.0,9.0,0,"7,8","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190818_064830.000.tdms,0025_1khz_50ns_20deci_2m_UTC_20190818_064830.000\seg_008.png,,,8,8.0,10.0,1,"8,9","0,1"
